"","cccn","restrictions","productcode","sic","sic_label","id","year","import","tariff","qr","hci","chemicals","patroleum","primary_metal","mfg_metal","machines","electric_eq","transport_eq"
"251",1802,"000000",108,173,"Tree nuts",42,80,"0.1",40,0,0,0,0,0,0,0,0,0
"252",5704,"000000",209,173,"Tree nuts",43,80,"1",10,0,0,0,0,0,0,0,0,0
"253",801,"333333",100,173,"Tree nuts",38,82,"0.9",60,3,0,0,0,0,0,0,0,0
"254",805,"111111",100,173,"Tree nuts",39,82,"0.8",40,1,0,0,0,0,0,0,0,0
"255",1201,"111111",110,173,"Tree nuts",40,82,"175.3",20,1,0,0,0,0,0,0,0,0
"256",1801,"001120",100,173,"Tree nuts",41,82,"2.3",45,0,0,0,0,0,0,0,0,0
"257",1802,"000000",108,173,"Tree nuts",42,82,"0",40,0,0,0,0,0,0,0,0,0
"258",5704,"000000",209,173,"Tree nuts",43,82,"0.9",10,0,0,0,0,0,0,0,0,0
"259",802,"333333",100,174,"Citrus fruits",44,68,"0",80,3,0,0,0,0,0,0,0,0
"260",802,"333333",100,174,"Citrus fruits",44,74,"0.7",60,3,0,0,0,0,0,0,0,0
"261",802,"333333",100,174,"Citrus fruits",44,76,"0.2",60,3,0,0,0,0,0,0,0,0
"262",802,"333333",100,174,"Citrus fruits",44,78,"0.4",60,3,0,0,0,0,0,0,0,0
"263",802,"333333",100,174,"Citrus fruits",44,80,"0.9",60,3,0,0,0,0,0,0,0,0
"264",802,"333333",100,174,"Citrus fruits",44,82,"1.8",60,3,0,0,0,0,0,0,0,0
"265",806,"111111",100,175,"Deciduous tree fruits",45,68,"0",43,1,0,0,0,0,0,0,0,0
"266",807,"111111",100,175,"Deciduous tree fruits",46,68,"0",43,1,0,0,0,0,0,0,0,0
"267",1208,"111111",100,175,"Deciduous tree fruits",47,68,"0",20,1,0,0,0,0,0,0,0,0
"268",806,"111111",100,175,"Deciduous tree fruits",45,74,"0",45,1,0,0,0,0,0,0,0,0
"269",807,"111111",100,175,"Deciduous tree fruits",46,74,"0",45,1,0,0,0,0,0,0,0,0
"270",1208,"111111",100,175,"Deciduous tree fruits",47,74,"0.1",20,1,0,0,0,0,0,0,0,0
"271",806,"111111",100,175,"Deciduous tree fruits",45,76,"0",45,1,0,0,0,0,0,0,0,0
"272",807,"111111",100,175,"Deciduous tree fruits",46,76,"0",45,1,0,0,0,0,0,0,0,0
"273",1208,"111111",100,175,"Deciduous tree fruits",47,76,"0.3",20,1,0,0,0,0,0,0,0,0
"274",806,"111111",100,175,"Deciduous tree fruits",45,78,"0",40,1,0,0,0,0,0,0,0,0
"275",807,"111111",100,175,"Deciduous tree fruits",46,78,"0",40,1,0,0,0,0,0,0,0,0
"276",1208,"111111",100,175,"Deciduous tree fruits",47,78,"0.7",40,1,0,0,0,0,0,0,0,0
"277",806,"111111",100,175,"Deciduous tree fruits",45,80,"0",40,1,0,0,0,0,0,0,0,0
"278",807,"111111",100,175,"Deciduous tree fruits",46,80,"0",40,1,0,0,0,0,0,0,0,0
"279",1208,"111111",100,175,"Deciduous tree fruits",47,80,"0.5",40,1,0,0,0,0,0,0,0,0
"280",806,"111111",100,175,"Deciduous tree fruits",45,82,"0",40,1,0,0,0,0,0,0,0,0
"281",807,"111111",100,175,"Deciduous tree fruits",46,82,"0",40,1,0,0,0,0,0,0,0,0
"282",1208,"111111",100,175,"Deciduous tree fruits",47,82,"0.5",40,1,0,0,0,0,0,0,0,0
"283",801,"333333",100,179,"Fruits & tree nuts, nspf",48,68,"0.3",60,3,0,0,0,0,0,0,0,0
"284",809,"333111",100,179,"Fruits & tree nuts, nspf",49,68,"0",60,3,0,0,0,0,0,0,0,0
"285",901,"233331",100,179,"Fruits & tree nuts, nspf",50,68,"0.1",60,2,0,0,0,0,0,0,0,0
"286",905,"000000",100,179,"Fruits & tree nuts, nspf",51,68,"0",20,0,0,0,0,0,0,0,0,0
"287",801,"333333",100,179,"Fruits & tree nuts, nspf",48,74,"1.6",60,3,0,0,0,0,0,0,0,0
"288",809,"333111",100,179,"Fruits & tree nuts, nspf",49,74,"0",60,3,0,0,0,0,0,0,0,0
"289",901,"233331",100,179,"Fruits & tree nuts, nspf",50,74,"2.9",80,3,0,0,0,0,0,0,0,0
"290",905,"000000",100,179,"Fruits & tree nuts, nspf",51,74,"0",40,0,0,0,0,0,0,0,0,0
"291",801,"333333",100,179,"Fruits & tree nuts, nspf",48,76,"1.4",60,3,0,0,0,0,0,0,0,0
"292",809,"333111",100,179,"Fruits & tree nuts, nspf",49,76,"0",60,3,0,0,0,0,0,0,0,0
"293",901,"233331",100,179,"Fruits & tree nuts, nspf",50,76,"5.9",80,3,0,0,0,0,0,0,0,0
"294",905,"000000",100,179,"Fruits & tree nuts, nspf",51,76,"0",40,0,0,0,0,0,0,0,0,0
"295",801,"333333",100,179,"Fruits & tree nuts, nspf",48,78,"2.8",60,3,0,0,0,0,0,0,0,0
"296",809,"333111",100,179,"Fruits & tree nuts, nspf",49,78,"0",40,1,0,0,0,0,0,0,0,0
"297",901,"233331",100,179,"Fruits & tree nuts, nspf",50,78,"13.6",70,3,0,0,0,0,0,0,0,0
"298",905,"000000",100,179,"Fruits & tree nuts, nspf",51,78,"0.1",40,0,0,0,0,0,0,0,0,0
"299",801,"333333",100,179,"Fruits & tree nuts, nspf",48,80,"5.5",60,3,0,0,0,0,0,0,0,0
"300",809,"333111",100,179,"Fruits & tree nuts, nspf",49,80,"0",40,1,0,0,0,0,0,0,0,0
"301",901,"233331",100,179,"Fruits & tree nuts, nspf",50,80,"25.2",60,3,0,0,0,0,0,0,0,0
"302",905,"000000",100,179,"Fruits & tree nuts, nspf",51,80,"0.2",40,0,0,0,0,0,0,0,0,0
"303",801,"333333",100,179,"Fruits & tree nuts, nspf",48,82,"0.9",60,3,0,0,0,0,0,0,0,0
"304",809,"333111",100,179,"Fruits & tree nuts, nspf",49,82,"0",40,1,0,0,0,0,0,0,0,0
"305",901,"233331",100,179,"Fruits & tree nuts, nspf",50,82,"22.4",45,1,0,0,0,0,0,0,0,0
"306",905,"000000",100,179,"Fruits & tree nuts, nspf",51,82,"0.1",40,0,0,0,0,0,0,0,0,0
"307",601,"111110",201,181,"Ornamental floriculture & nursery products",52,68,"0",40,1,0,0,0,0,0,0,0,0
"308",602,"111110",201,181,"Ornamental floriculture & nursery products",53,68,"0.3",25,1,0,0,0,0,0,0,0,0
"309",603,"000000",201,181,"Ornamental floriculture & nursery products",54,68,"0",40,0,0,0,0,0,0,0,0,0
"310",604,"000000",201,181,"Ornamental floriculture & nursery products",55,68,"0",40,0,0,0,0,0,0,0,0,0
"311",704,"200011",100,181,"Ornamental floriculture & nursery products",56,68,"0",60,2,0,0,0,0,0,0,0,0
"312",906,"000000",100,181,"Ornamental floriculture & nursery products",57,68,"0.1",20,0,0,0,0,0,0,0,0,0
"313",910,"222000",100,181,"Ornamental floriculture & nursery products",58,68,"0",40,2,0,0,0,0,0,0,0,0
"314",1203,"111111",201,181,"Ornamental floriculture & nursery products",59,68,"0.3",10,1,0,0,0,0,0,0,0,0
"315",601,"111110",201,181,"Ornamental floriculture & nursery products",52,74,"0.1",40,1,0,0,0,0,0,0,0,0
"316",602,"111110",201,181,"Ornamental floriculture & nursery products",53,74,"0.4",0,1,0,0,0,0,0,0,0,0
"317",603,"000000",201,181,"Ornamental floriculture & nursery products",54,74,"0",40,0,0,0,0,0,0,0,0,0
"318",604,"000000",201,181,"Ornamental floriculture & nursery products",55,74,"0.1",40,0,0,0,0,0,0,0,0,0
"319",704,"200011",100,181,"Ornamental floriculture & nursery products",56,74,"0",40,0,0,0,0,0,0,0,0,0
"320",906,"000000",100,181,"Ornamental floriculture & nursery products",57,74,"0.7",20,0,0,0,0,0,0,0,0,0
"321",910,"222000",100,181,"Ornamental floriculture & nursery products",58,74,"0.1",60,2,0,0,0,0,0,0,0,0
"322",1203,"111111",201,181,"Ornamental floriculture & nursery products",59,74,"0.4",10,1,0,0,0,0,0,0,0,0
"323",601,"111110",201,181,"Ornamental floriculture & nursery products",52,76,"0",40,1,0,0,0,0,0,0,0,0
"324",602,"111110",201,181,"Ornamental floriculture & nursery products",53,76,"0.1",30,1,0,0,0,0,0,0,0,0
"325",603,"000000",201,181,"Ornamental floriculture & nursery products",54,76,"0",40,0,0,0,0,0,0,0,0,0
"326",604,"000000",201,181,"Ornamental floriculture & nursery products",55,76,"0",40,0,0,0,0,0,0,0,0,0
"327",704,"200011",100,181,"Ornamental floriculture & nursery products",56,76,"0.9",40,0,0,0,0,0,0,0,0,0
"328",906,"000000",100,181,"Ornamental floriculture & nursery products",57,76,"0.4",40,0,0,0,0,0,0,0,0,0
"329",910,"222000",100,181,"Ornamental floriculture & nursery products",58,76,"0.2",60,2,0,0,0,0,0,0,0,0
"330",1203,"111111",201,181,"Ornamental floriculture & nursery products",59,76,"0.4",20,1,0,0,0,0,0,0,0,0
"331",601,"111110",201,181,"Ornamental floriculture & nursery products",52,78,"0",20,1,0,0,0,0,0,0,0,0
"332",602,"111110",201,181,"Ornamental floriculture & nursery products",53,78,"0.1",20,1,0,0,0,0,0,0,0,0
"333",603,"000000",201,181,"Ornamental floriculture & nursery products",54,78,"0",20,0,0,0,0,0,0,0,0,0
"334",604,"000000",201,181,"Ornamental floriculture & nursery products",55,78,"0",20,0,0,0,0,0,0,0,0,0
"335",704,"200011",100,181,"Ornamental floriculture & nursery products",56,78,"3.2",30,0,0,0,0,0,0,0,0,0
"336",906,"000000",100,181,"Ornamental floriculture & nursery products",57,78,"0.5",40,0,0,0,0,0,0,0,0,0
"337",910,"222000",100,181,"Ornamental floriculture & nursery products",58,78,"0.5",40,0,0,0,0,0,0,0,0,0
"338",1203,"111111",201,181,"Ornamental floriculture & nursery products",59,78,"1.2",20,1,0,0,0,0,0,0,0,0
"339",601,"111110",201,181,"Ornamental floriculture & nursery products",52,80,"0.8",20,1,0,0,0,0,0,0,0,0
"340",602,"111110",201,181,"Ornamental floriculture & nursery products",53,80,"0.1",20,1,0,0,0,0,0,0,0,0
"341",603,"000000",201,181,"Ornamental floriculture & nursery products",54,80,"0",20,0,0,0,0,0,0,0,0,0
"342",604,"000000",201,181,"Ornamental floriculture & nursery products",55,80,"0",20,0,0,0,0,0,0,0,0,0
"343",704,"200011",100,181,"Ornamental floriculture & nursery products",56,80,"0.7",30,1,0,0,0,0,0,0,0,0
"344",906,"000000",100,181,"Ornamental floriculture & nursery products",57,80,"0.9",40,0,0,0,0,0,0,0,0,0
"345",910,"222000",100,181,"Ornamental floriculture & nursery products",58,80,"0.6",40,0,0,0,0,0,0,0,0,0
"346",1203,"111111",201,181,"Ornamental floriculture & nursery products",59,80,"1.5",0,1,0,0,0,0,0,0,0,0
"347",601,"111110",201,181,"Ornamental floriculture & nursery products",52,82,"0.6",20,0,0,0,0,0,0,0,0,0
"348",602,"111110",201,181,"Ornamental floriculture & nursery products",53,82,"2.3",20,0,0,0,0,0,0,0,0,0
"349",603,"000000",201,181,"Ornamental floriculture & nursery products",54,82,"0",20,0,0,0,0,0,0,0,0,0
"350",604,"000000",201,181,"Ornamental floriculture & nursery products",55,82,"0.1",20,0,0,0,0,0,0,0,0,0
"351",704,"200011",100,181,"Ornamental floriculture & nursery products",56,82,"4.2",30,1,0,0,0,0,0,0,0,0
"352",906,"000000",100,181,"Ornamental floriculture & nursery products",57,82,"1.4",40,0,0,0,0,0,0,0,0,0
"353",910,"222000",100,181,"Ornamental floriculture & nursery products",58,82,"6.9",40,0,0,0,0,0,0,0,0,0
"354",1203,"111111",201,181,"Ornamental floriculture & nursery products",59,82,"3.7",0,1,0,0,0,0,0,0,0,0
"355",602,"111110",201,182,"Mushrooms",60,68,"0.3",25,1,0,0,0,0,0,0,0,0
"356",701,"011111",100,182,"Mushrooms",61,68,"0",40,0,0,0,0,0,0,0,0,0
"357",602,"111110",201,182,"Mushrooms",60,74,"0.4",0,1,0,0,0,0,0,0,0,0
"358",701,"011111",100,182,"Mushrooms",61,74,"0",40,1,0,0,0,0,0,0,0,0
"359",602,"111110",201,182,"Mushrooms",60,76,"0.1",30,1,0,0,0,0,0,0,0,0
"360",701,"011111",100,182,"Mushrooms",61,76,"0",40,1,0,0,0,0,0,0,0,0
"361",602,"111110",201,182,"Mushrooms",60,78,"0.1",20,1,0,0,0,0,0,0,0,0
"362",701,"011111",100,182,"Mushrooms",61,78,"12.3",30,1,0,0,0,0,0,0,0,0
"363",602,"111110",201,182,"Mushrooms",60,80,"0.1",20,1,0,0,0,0,0,0,0,0
"364",701,"011111",100,182,"Mushrooms",61,80,"0.6",30,1,0,0,0,0,0,0,0,0
"365",602,"111110",201,182,"Mushrooms",60,82,"2.3",20,0,0,0,0,0,0,0,0,0
"366",701,"011111",100,182,"Mushrooms",61,82,"3.4",30,1,0,0,0,0,0,0,0,0
"367",102,"111111",100,211,"Beef cattle",62,68,"0.6",0,1,0,0,0,0,0,0,0,0
"368",515,"111111",201,211,"Beef cattle",63,68,"0",10,1,0,0,0,0,0,0,0,0
"369",102,"111111",100,211,"Beef cattle",62,74,"5.8",0,1,0,0,0,0,0,0,0,0
"370",515,"111111",201,211,"Beef cattle",63,74,"0",10,1,0,0,0,0,0,0,0,0
"371",102,"111111",100,211,"Beef cattle",62,76,"1.3",0,1,0,0,0,0,0,0,0,0
"372",515,"111111",201,211,"Beef cattle",63,76,"0",10,1,0,0,0,0,0,0,0,0
"373",102,"111111",100,211,"Beef cattle",62,78,"29.8",0,1,0,0,0,0,0,0,0,0
"374",515,"111111",201,211,"Beef cattle",63,78,"0.1",10,1,0,0,0,0,0,0,0,0
"375",102,"111111",100,211,"Beef cattle",62,80,"8.5",0,1,0,0,0,0,0,0,0,0
"376",515,"111111",201,211,"Beef cattle",63,80,"0.6",10,1,0,0,0,0,0,0,0,0
"377",102,"111111",100,211,"Beef cattle",62,82,"42.2",20,1,0,0,0,0,0,0,0,0
"378",515,"111111",201,211,"Beef cattle",63,82,"0.4",10,1,0,0,0,0,0,0,0,0
"379",103,"111111",100,213,"Hogs",64,68,"0",10,1,0,0,0,0,0,0,0,0
"380",103,"111111",100,213,"Hogs",64,74,"0.2",5,1,0,0,0,0,0,0,0,0
"381",103,"111111",100,213,"Hogs",64,76,"0.1",10,1,0,0,0,0,0,0,0,0
"382",103,"111111",100,213,"Hogs",64,78,"0.8",20,1,0,0,0,0,0,0,0,0
"383",103,"111111",100,213,"Hogs",64,80,"0",20,1,0,0,0,0,0,0,0,0
"384",103,"111111",100,213,"Hogs",64,82,"0.6",20,1,0,0,0,0,0,0,0,0
"385",104,"111100",100,214,"Sheep & goats",65,68,"0",10,1,0,0,0,0,0,0,0,0
"386",5301,"111100",206,214,"Sheep & goats",66,68,"10.4",18,1,0,0,0,0,0,0,0,0
"387",5302,"111100",206,214,"Sheep & goats",67,68,"0.3",28,1,0,0,0,0,0,0,0,0
"388",104,"111100",100,214,"Sheep & goats",65,74,"0",10,1,0,0,0,0,0,0,0,0
"389",5301,"111100",206,214,"Sheep & goats",66,74,"31.6",48,1,0,0,0,0,0,0,0,0
"390",5302,"111100",206,214,"Sheep & goats",67,74,"0.2",50,1,0,0,0,0,0,0,0,0
"391",104,"111100",100,214,"Sheep & goats",65,76,"0.1",10,1,0,0,0,0,0,0,0,0
"392",5301,"111100",206,214,"Sheep & goats",66,76,"55",40,1,0,0,0,0,0,0,0,0
"393",5302,"111100",206,214,"Sheep & goats",67,76,"0.5",40,1,0,0,0,0,0,0,0,0
"394",104,"111100",100,214,"Sheep & goats",65,78,"0",20,1,0,0,0,0,0,0,0,0
"395",5301,"111100",206,214,"Sheep & goats",66,78,"86",40,1,0,0,0,0,0,0,0,0
"396",5302,"111100",206,214,"Sheep & goats",67,78,"0.8",40,1,0,0,0,0,0,0,0,0
"397",104,"111100",100,214,"Sheep & goats",65,80,"0",20,0,0,0,0,0,0,0,0,0
"398",5301,"111100",206,214,"Sheep & goats",66,80,"119.1",30,0,0,0,0,0,0,0,0,0
"399",5302,"111100",206,214,"Sheep & goats",67,80,"1.8",30,0,0,0,0,0,0,0,0,0
"400",104,"111100",100,214,"Sheep & goats",65,82,"0",20,0,0,0,0,0,0,0,0,0
"401",5301,"111100",206,214,"Sheep & goats",66,82,"149",30,0,0,0,0,0,0,0,0,0
"402",5302,"111100",206,214,"Sheep & goats",67,82,"4.9",30,0,0,0,0,0,0,0,0,0
"403",102,"111111",100,241,"Dairy cattle, including breeding animals",68,68,"0.6",0,1,0,0,0,0,0,0,0,0
"404",102,"111111",100,241,"Dairy cattle, including breeding animals",68,74,"5.8",0,1,0,0,0,0,0,0,0,0
"405",102,"111111",100,241,"Dairy cattle, including breeding animals",68,76,"1.3",0,1,0,0,0,0,0,0,0,0
"406",102,"111111",100,241,"Dairy cattle, including breeding animals",68,78,"29.8",0,1,0,0,0,0,0,0,0,0
"407",102,"111111",100,241,"Dairy cattle, including breeding animals",68,80,"8.5",0,1,0,0,0,0,0,0,0,0
"408",102,"111111",100,241,"Dairy cattle, including breeding animals",68,82,"42.2",20,1,0,0,0,0,0,0,0,0
"409",105,"111111",100,259,"Poultry & eggs, nspf",69,68,"0.4",10,1,0,0,0,0,0,0,0,0
"410",405,"333111",100,259,"Poultry & eggs, nspf",70,68,"0",55,3,0,0,0,0,0,0,0,0
"411",105,"111111",100,259,"Poultry & eggs, nspf",69,74,"0.1",10,1,0,0,0,0,0,0,0,0
"412",405,"333111",100,259,"Poultry & eggs, nspf",70,74,"0",40,3,0,0,0,0,0,0,0,0
"413",105,"111111",100,259,"Poultry & eggs, nspf",69,76,"0.2",15,1,0,0,0,0,0,0,0,0
"414",405,"333111",100,259,"Poultry & eggs, nspf",70,76,"0",55,3,0,0,0,0,0,0,0,0
"415",105,"111111",100,259,"Poultry & eggs, nspf",69,78,"1.1",15,1,0,0,0,0,0,0,0,0
"416",405,"333111",100,259,"Poultry & eggs, nspf",70,78,"0",35,1,0,0,0,0,0,0,0,0
"417",105,"111111",100,259,"Poultry & eggs, nspf",69,80,"0.6",15,1,0,0,0,0,0,0,0,0
"418",405,"333111",100,259,"Poultry & eggs, nspf",70,80,"0.4",30,1,0,0,0,0,0,0,0,0
"419",105,"111111",100,259,"Poultry & eggs, nspf",69,82,"0.9",15,1,0,0,0,0,0,0,0,0
"420",405,"333111",100,259,"Poultry & eggs, nspf",70,82,"0",30,1,0,0,0,0,0,0,0,0
"421",106,"111111",100,271,"Furskins, raw or undressed & fur-bearing animals",71,68,"0",25,1,0,0,0,0,0,0,0,0
"422",4301,"233311",201,271,"Furskins, raw or undressed & fur-bearing animals",72,68,"0",70,2,0,0,0,0,0,0,0,0
"423",106,"111111",100,271,"Furskins, raw or undressed & fur-bearing animals",71,74,"0.4",30,1,0,0,0,0,0,0,0,0
"424",4301,"233311",201,271,"Furskins, raw or undressed & fur-bearing animals",72,74,"3.7",75,3,0,0,0,0,0,0,0,0
"425",106,"111111",100,271,"Furskins, raw or undressed & fur-bearing animals",71,76,"0.2",30,1,0,0,0,0,0,0,0,0
"426",4301,"233311",201,271,"Furskins, raw or undressed & fur-bearing animals",72,76,"14.3",70,3,0,0,0,0,0,0,0,0
"427",106,"111111",100,271,"Furskins, raw or undressed & fur-bearing animals",71,78,"0.1",20,1,0,0,0,0,0,0,0,0
"428",4301,"233311",201,271,"Furskins, raw or undressed & fur-bearing animals",72,78,"16.6",60,3,0,0,0,0,0,0,0,0
"429",106,"111111",100,271,"Furskins, raw or undressed & fur-bearing animals",71,80,"0.1",20,1,0,0,0,0,0,0,0,0
"430",4301,"233311",201,271,"Furskins, raw or undressed & fur-bearing animals",72,80,"29.8",40,1,0,0,0,0,0,0,0,0
"431",106,"111111",100,271,"Furskins, raw or undressed & fur-bearing animals",71,82,"1.7",20,1,0,0,0,0,0,0,0,0
"432",4301,"233311",201,271,"Furskins, raw or undressed & fur-bearing animals",72,82,"53.2",30,1,0,0,0,0,0,0,0,0
"433",101,"111110",100,272,"Horses, mules, asses & burros, live",73,68,"0",10,1,0,0,0,0,0,0,0,0
"434",5302,"111100",206,272,"Horses, mules, asses & burros, live",74,68,"0.3",28,1,0,0,0,0,0,0,0,0
"435",101,"111110",100,272,"Horses, mules, asses & burros, live",73,74,"0.1",20,1,0,0,0,0,0,0,0,0
"436",5302,"111100",206,272,"Horses, mules, asses & burros, live",74,74,"0.2",50,1,0,0,0,0,0,0,0,0
"437",101,"111110",100,272,"Horses, mules, asses & burros, live",73,76,"0.4",20,1,0,0,0,0,0,0,0,0
"438",5302,"111100",206,272,"Horses, mules, asses & burros, live",74,76,"0.5",40,1,0,0,0,0,0,0,0,0
"439",101,"111110",100,272,"Horses, mules, asses & burros, live",73,78,"0.5",20,1,0,0,0,0,0,0,0,0
"440",5302,"111100",206,272,"Horses, mules, asses & burros, live",74,78,"0.8",40,1,0,0,0,0,0,0,0,0
"441",101,"111110",100,272,"Horses, mules, asses & burros, live",73,80,"0.7",20,1,0,0,0,0,0,0,0,0
"442",5302,"111100",206,272,"Horses, mules, asses & burros, live",74,80,"1.8",30,0,0,0,0,0,0,0,0,0
"443",101,"111110",100,272,"Horses, mules, asses & burros, live",73,82,"1",20,0,0,0,0,0,0,0,0,0
"444",5302,"111100",206,272,"Horses, mules, asses & burros, live",74,82,"4.9",30,0,0,0,0,0,0,0,0,0
"445",301,"111111",100,273,"Animal aquaculture",75,68,"0",18,1,0,0,0,0,0,0,0,0
"446",303,"111111",100,273,"Animal aquaculture",76,68,"0",18,1,0,0,0,0,0,0,0,0
"447",301,"111111",100,273,"Animal aquaculture",75,74,"8.4",30,1,0,0,0,0,0,0,0,0
"448",303,"111111",100,273,"Animal aquaculture",76,74,"0.4",15,1,0,0,0,0,0,0,0,0
"449",301,"111111",100,273,"Animal aquaculture",75,76,"13.8",30,1,0,0,0,0,0,0,0,0
"450",303,"111111",100,273,"Animal aquaculture",76,76,"1.1",30,1,0,0,0,0,0,0,0,0
"451",301,"111111",100,273,"Animal aquaculture",75,78,"21.6",30,1,0,0,0,0,0,0,0,0
"452",303,"111111",100,273,"Animal aquaculture",76,78,"12.7",30,1,0,0,0,0,0,0,0,0
"453",301,"111111",100,273,"Animal aquaculture",75,80,"25.1",25,1,0,0,0,0,0,0,0,0
"454",303,"111111",100,273,"Animal aquaculture",76,80,"7",25,1,0,0,0,0,0,0,0,0
"455",301,"111111",100,273,"Animal aquaculture",75,82,"41.2",10,1,0,0,0,0,0,0,0,0
"456",303,"111111",100,273,"Animal aquaculture",76,82,"10.9",10,1,0,0,0,0,0,0,0,0
"457",406,"233111",100,279,"Animal specialties, nspf",77,68,"0",100,2,0,0,0,0,0,0,0,0
"458",502,"000000",201,279,"Animal specialties, nspf",78,68,"0",20,0,0,0,0,0,0,0,0,0
"459",5001,"000000",209,279,"Animal specialties, nspf",79,68,"0",25,0,0,0,0,0,0,0,0,0
"460",5002,"211111",209,279,"Animal specialties, nspf",80,68,"0.1",60,2,0,0,0,0,0,0,0,0
"461",5003,"011111",209,279,"Animal specialties, nspf",81,68,"0.1",25,0,0,0,0,0,0,0,0,0
"462",406,"233111",100,279,"Animal specialties, nspf",77,74,"0",80,3,0,0,0,0,0,0,0,0
"463",502,"000000",201,279,"Animal specialties, nspf",78,74,"0.1",20,0,0,0,0,0,0,0,0,0
"464",5001,"000000",209,279,"Animal specialties, nspf",79,74,"0",20,0,0,0,0,0,0,0,0,0
"465",5002,"211111",209,279,"Animal specialties, nspf",80,74,"0",50,1,0,0,0,0,0,0,0,0
"466",5003,"011111",209,279,"Animal specialties, nspf",81,74,"1.4",20,1,0,0,0,0,0,0,0,0
"467",406,"233111",100,279,"Animal specialties, nspf",77,76,"0",80,3,0,0,0,0,0,0,0,0
"468",502,"000000",201,279,"Animal specialties, nspf",78,76,"0.1",20,0,0,0,0,0,0,0,0,0
"469",5001,"000000",209,279,"Animal specialties, nspf",79,76,"0",20,0,0,0,0,0,0,0,0,0
"470",5002,"211111",209,279,"Animal specialties, nspf",80,76,"0",40,1,0,0,0,0,0,0,0,0
"471",5003,"011111",209,279,"Animal specialties, nspf",81,76,"1.8",20,1,0,0,0,0,0,0,0,0
"472",406,"233111",100,279,"Animal specialties, nspf",77,78,"0",40,1,0,0,0,0,0,0,0,0
"473",502,"000000",201,279,"Animal specialties, nspf",78,78,"0.3",20,0,0,0,0,0,0,0,0,0
"474",5001,"000000",209,279,"Animal specialties, nspf",79,78,"0",20,0,0,0,0,0,0,0,0,0
"475",5002,"211111",209,279,"Animal specialties, nspf",80,78,"0",40,1,0,0,0,0,0,0,0,0
"476",5003,"011111",209,279,"Animal specialties, nspf",81,78,"1.3",20,1,0,0,0,0,0,0,0,0
"477",406,"233111",100,279,"Animal specialties, nspf",77,80,"0",40,1,0,0,0,0,0,0,0,0
"478",502,"000000",201,279,"Animal specialties, nspf",78,80,"0.6",20,0,0,0,0,0,0,0,0,0
"479",5001,"000000",209,279,"Animal specialties, nspf",79,80,"0",10,0,0,0,0,0,0,0,0,0
"480",5002,"211111",209,279,"Animal specialties, nspf",80,80,"0.5",30,1,0,0,0,0,0,0,0,0
"481",5003,"011111",209,279,"Animal specialties, nspf",81,80,"0.1",10,1,0,0,0,0,0,0,0,0
"482",406,"233111",100,279,"Animal specialties, nspf",77,82,"0",40,1,0,0,0,0,0,0,0,0
"483",502,"000000",201,279,"Animal specialties, nspf",78,82,"1.6",20,0,0,0,0,0,0,0,0,0
"484",5001,"000000",209,279,"Animal specialties, nspf",79,82,"4.7",10,0,0,0,0,0,0,0,0,0
"485",5002,"211111",209,279,"Animal specialties, nspf",80,82,"16.6",30,1,0,0,0,0,0,0,0,0
"486",5003,"011111",209,279,"Animal specialties, nspf",81,82,"1.6",10,1,0,0,0,0,0,0,0,0
"487",604,"000000",201,811,"Timber tracts (including christmas tree growing)",82,68,"0",40,0,0,0,0,0,0,0,0,0
"488",604,"000000",201,811,"Timber tracts (including christmas tree growing)",82,74,"0.1",40,0,0,0,0,0,0,0,0,0
"489",604,"000000",201,811,"Timber tracts (including christmas tree growing)",82,76,"0",40,0,0,0,0,0,0,0,0,0
"490",604,"000000",201,811,"Timber tracts (including christmas tree growing)",82,78,"0",20,0,0,0,0,0,0,0,0,0
"491",604,"000000",201,811,"Timber tracts (including christmas tree growing)",82,80,"0",20,0,0,0,0,0,0,0,0,0
"492",604,"000000",201,811,"Timber tracts (including christmas tree growing)",82,82,"0.1",20,0,0,0,0,0,0,0,0,0
"493",604,"000000",201,831,"Forestry products, nspf",83,68,"0",40,0,0,0,0,0,0,0,0,0
"494",1207,"000000",201,831,"Forestry products, nspf",84,68,"0.8",40,0,0,0,0,0,0,0,0,0
"495",1208,"111111",100,831,"Forestry products, nspf",85,68,"0",20,1,0,0,0,0,0,0,0,0
"496",1302,"001000",201,831,"Forestry products, nspf",86,68,"0.2",28,0,0,0,0,0,0,0,0,0
"497",1303,"300000",201,831,"Forestry products, nspf",87,68,"0.2",60,3,0,0,0,0,0,0,0,0
"498",1401,"000000",201,831,"Forestry products, nspf",88,68,"0.7",25,0,0,0,0,0,0,0,0,0
"499",1402,"000000",201,831,"Forestry products, nspf",89,68,"0",35,0,0,0,0,0,0,0,0,0
"500",1403,"000000",201,831,"Forestry products, nspf",90,68,"0",35,0,0,0,0,0,0,0,0,0
"501",2306,"000000",103,831,"Forestry products, nspf",91,68,"0",20,0,0,0,0,0,0,0,0,0
"502",4001,"011000",203,831,"Forestry products, nspf",92,68,"9.4",10,0,0,0,0,0,0,0,0,0
"503",604,"000000",201,831,"Forestry products, nspf",83,74,"0.1",40,0,0,0,0,0,0,0,0,0
"504",1207,"000000",201,831,"Forestry products, nspf",84,74,"2.3",25,0,0,0,0,0,0,0,0,0
"505",1208,"111111",100,831,"Forestry products, nspf",85,74,"0.1",20,1,0,0,0,0,0,0,0,0
