id	code	year	hci	ppi	est	grossoutput	inv_tot	valueadded	workers	y_n	avg_size	lab_sh	y_sh	hci_share_use_tot_0	hci_share_make_tot_0	lf_hci_link_use_0	lf_hci_link_make_0
37113	"37113"	1971	1	5.7213	60	1115446	50246.754	240330	11643	20.641586	194.05	1.259874	2.852325	.6103977	.9834786	1.238989	1.837279
37113	"37113"	1972	1	5.854725	63	1556103	139066.59	405586.9	13143	30.859541	208.61905	1.212361	4.225934	.6103977	.9834786	1.238989	1.837279
37124	"37124"	1970	1	7.64125	16	39653.2	3141.9691	10587.27	529	20.01375	33.0625	.0559164	.1486761	.5721799	.679216	1.160181	.9559739
37124	"37124"	1971	1	7.6411	17	43409.98	152.26289	13728.39	1057	12.98807	62.176471	.1143766	.1629336	.5721799	.679216	1.160181	.9559739
37124	"37124"	1972	1	8.0222	23	56555.56	119.64851	13923.86	966	14.413936	42	.0891076	.145077	.5721799	.679216	1.160181	.9559739
3.713e+08	"37130FX"	1970	1	6.0545	154	93434.63	1381.464	34833.59	5198	6.7013456	33.753247	.5494395	.4891651	.4347391	.6524156	.7050861	.8659768
3.713e+08	"37130FX"	1971	1	6.4073	140	127198.7	1647.4845	56185.91	5155	10.899304	36.821429	.5578159	.6668351	.4347391	.6524156	.7050861	.8659768
3.713e+08	"37130FX"	1972	1	6.5072	155	131992.3	2711.0601	56076.35	5665	9.8987376	36.548387	.5225615	.5842766	.4347391	.6524156	.7050861	.8659768
37200	"37200"	1970	0	4.553333	85	243360.2	3123.1737	61383.6	4887	12.56059	57.494118	.5165662	.8620045	.0775146	.8262842	.2414553	1.339494
37200	"37200"	1971	0	4.558733	88	361635.5	5274.3865	106082.1	5468	19.40053	62.136364	.5916852	1.259021	.0775146	.8262842	.2414553	1.339494
37200	"37200"	1972	0	5.3816	105	385127.1	5719.7824	98112.09	6500	15.094167	61.904762	.5995851	1.02226	.0775146	.8262842	.2414553	1.339494
37211	"37211"	1970	1	4.553333	23	188740.9	1860.7474	41332.36	2869	14.406538	124.73913	.3032593	.5804266	.0775146	.8262842	.2414553	1.339494
37211	"37211"	1971	1	4.558733	17	185555.9	2302.2149	41261.46	2410	17.120938	141.76471	.260783	.4897062	.0775146	.8262842	.2414553	1.339494
37211	"37211"	1972	1	5.3816	30	282982.8	2305.4225	64014.42	2820	22.700149	94	.2601277	.6669858	.0775146	.8262842	.2414553	1.339494
37231	"37231"	1970	1	7.2565	33	21001.86	1206.04	7179.77	1040	6.9036251	31.515152	.1099302	.1008249	.6042559	1.216532	.8415726	1.505566
37231	"37231"	1971	1	7.1922	38	78418.28	2676.7816	26751.2	1799	14.87004	47.342105	.1946675	.3174931	.6042559	1.216532	.8415726	1.505566
37231	"37231"	1972	1	7.8902	38	22889.15	166.34061	5411.777	2292	2.361159	60.315789	.2114229	.056387	.6042559	1.216532	.8415726	1.505566
37241	"37241"	1970	1	7.2565	25	7579.412	59.518857	3514.091	767	4.5816049	30.68	.0810735	.0493481	.5990874	.6925793	.8425159	.848794
37241	"37241"	1971	1	7.1922	32	33049.69	301.48052	14307.17	1249	11.454897	39.03125	.1351527	.1698027	.5990874	.6925793	.8425159	.848794
37241	"37241"	1972	1	7.8902	33	32952.27	102.13897	14701.78	971	15.140867	29.424242	.0895688	.1531823	.5990874	.6925793	.8425159	.848794
3.729e+08	"37290FX"	1970	1	7.2565	4	5691.449	0	1874.182	211	8.8823783	52.75	.0223031	.026319	.6042559	1.216532	.8415726	1.505566
3.729e+08	"37290FX"	1971	1	7.1922	1	111.2316	0	27.8079	10	2.7807902	10	.0010821	.00033	.6042559	1.216532	.8415726	1.505566
3.729e+08	"37290FX"	1972	1	7.8902	4	13839.95	2927.0111	3143.14	417	7.5375049	104.25	.0384657	.0327493	.6042559	1.216532	.8415726	1.505566
38111	"38111"	1970	1	7.1665	32	6739.692	260.00343	3669.853	1195	3.0710065	37.34375	.126314	.0515354	.484396	.1058598	1.065874	.2026893
38111	"38111"	1971	1	7.22455	35	10076.75	73.086187	3944.882	1312	3.00677	37.485714	.1419698	.0468193	.484396	.1058598	1.065874	.2026893
38111	"38111"	1972	1	7.426	62	53918.66	992.20714	19997.31	4731	4.2268667	76.306452	.4364057	.208358	.484396	.1058598	1.065874	.2026893
38113	"38113"	1970	1	6.2345	42	6207.394	65.783999	3256.075	684	4.7603437	16.285714	.0723002	.0457248	.5330486	.1656587	1.205296	.3133037
38113	"38113"	1971	1	6.1633	35	5143.348	18.271547	3098.989	637	4.8649751	18.2	.0689289	.0367799	.5330486	.1656587	1.205296	.3133037
38113	"38113"	1972	1	6.4269	28	6955.142	166.34061	3998.818	651	6.1425768	23.25	.0600508	.0416649	.5330486	.1656587	1.205296	.3133037
38114	"38114"	1970	1	6.2345	134	12719.54	112.77257	5341.246	1631	3.2748292	12.171642	.1724001	.0750066	.5330486	.1656587	1.205296	.3133037
38114	"38114"	1971	1	6.1633	142	11909.2	42.633609	6019.503	1531	3.9317456	10.78169	.1656675	.0714417	.5330486	.1656587	1.205296	.3133037
38114	"38114"	1972	1	6.4269	139	15746.32	189.68666	6908.463	1369	5.0463572	9.8489209	.1262818	.0719814	.5330486	.1656587	1.205296	.3133037
38115	"38115"	1970	1	6.2345	58	6848.986	332.05257	3111.717	1033	3.0123108	17.810345	.1091903	.0436976	.5330486	.1656587	1.205296	.3133037
38115	"38115"	1971	1	6.1633	71	13872.44	21.316805	6603.605	1471	4.4891945	20.71831	.159175	.078374	.5330486	.1656587	1.205296	.3133037
38115	"38115"	1972	1	6.4269	89	24381.9	309.33517	10985.08	1833	5.9929506	20.595506	.169083	.1144569	.5330486	.1656587	1.205296	.3133037
381210	"3812F"	1970	1	10.3574	84	24301.47	319.52228	8718.404	2391	3.6463422	28.464286	.2527337	.1224318	.4930237	.0038357	1.104189	.0080627
381210	"3812F"	1971	1	10.6105	90	22449.46	79.176703	11535.74	2229	5.1752995	24.766667	.2411972	.1369104	.4930237	.0038357	1.104189	.0080627
381210	"3812F"	1972	1	11.0452	122	32240.25	309.33517	14304.86	2709	5.2804932	22.204918	.2498886	.1490467	.4930237	.0038357	1.104189	.0080627
381310	"3813F"	1970	1	13.472	268	31027.32	585.79085	12782.07	4213	3.0339583	15.720149	.445323	.1794974	.5482613	.0245158	1.164487	.0756037
381310	"3813F"	1971	1	14.1297	274	37530.88	785.67651	18167.41	5187	3.5024883	18.930657	.5612786	.2156175	.5482613	.0245158	1.164487	.0756037
381310	"3813F"	1972	1	13.9456	233	41124.08	458.16624	15417.05	4160	3.7060215	17.854077	.3837345	.1606349	.5482613	.0245158	1.164487	.0756037
38141	"38141"	1970	1	8.4038	339	92708.06	1406.5246	37268.85	9778	3.8115008	28.843658	1.033555	.5233632	.4846444	.3920478	1.136348	.7102096
38141	"38141"	1971	1	8.4038	261	107808.4	1102.3833	43956.31	8057	5.4556666	30.869732	.8718376	.5216897	.4846444	.3920478	1.136348	.7102096
38141	"38141"	1972	1	8.4416	320	134121.5	1132.2834	53271.89	10130	5.2588245	31.65625	.9344303	.5550561	.4846444	.3920478	1.136348	.7102096
38143	"38143"	1970	1	8.4038	27	2082.391	128.43543	1368.429	403	3.3956044	14.925926	.0425979	.0192167	.4846444	.3920478	1.136348	.7102096
38143	"38143"	1971	1	8.4038	33	1701.611	6.0905156	951.9503	350	2.719858	10.606061	.037873	.0112981	.4846444	.3920478	1.136348	.7102096
38143	"38143"	1972	1	8.4416	47	2736.448	20.427794	1504.454	487	3.0892283	10.361702	.0449228	.0156754	.4846444	.3920478	1.136348	.7102096
38194	"38194"	1970	1	8.4038	67	33591.95	338.31771	13255.91	2855	4.6430501	42.61194	.3017795	.1861515	.4846444	.3920478	1.136348	.7102096
38194	"38194"	1971	1	8.4038	64	47883.1	1440.4069	19848.16	6738	2.9457055	105.28125	.7291103	.2355653	.4846444	.3920478	1.136348	.7102096
38194	"38194"	1972	1	8.4416	53	25244.03	300.5804	8469.958	1795	4.7186398	33.867925	.1655777	.0882511	.4846444	.3920478	1.136348	.7102096
38195	"38195"	1970	1	8.4038	132	42326.09	1588.2137	19193.7	4317	4.4460732	32.704545	.456316	.2695354	.4846444	.3920478	1.136348	.7102096
38195	"38195"	1971	1	8.4038	154	40029.51	867.89848	19181.8	4096	4.6830563	26.597403	.4432229	.2276566	.4846444	.3920478	1.136348	.7102096
38195	"38195"	1972	1	8.4416	121	57726.02	1024.308	25090.03	4901	5.1193697	40.504132	.4520872	.2614207	.4846444	.3920478	1.136348	.7102096
38196	"38196"	1970	1	8.4038	114	84747.38	2255.4514	25988.24	4771	5.4471271	41.850877	.5043047	.3649506	.4846444	.3920478	1.136348	.7102096
38196	"38196"	1971	1	8.4038	116	78059.93	2567.1523	30081.63	5254	5.725472	45.293103	.5685286	.3570199	.4846444	.3920478	1.136348	.7102096
38196	"38196"	1972	1	8.4416	144	98298.9	2813.1991	30764.31	5073	6.064323	35.229167	.4679531	.3205428	.4846444	.3920478	1.136348	.7102096
38197	"38197"	1970	1	8.4038	65	28094.43	234.94285	12982.22	1972	6.583277	30.338462	.2084445	.1823082	.4846444	.3920478	1.136348	.7102096
38197	"38197"	1971	1	8.4038	57	8805.54	121.81031	3926.795	1275	3.0798392	22.368421	.1379661	.0466046	.4846444	.3920478	1.136348	.7102096
38197	"38197"	1972	1	8.4416	51	18515.45	221.78748	8067.191	2605	3.0968104	51.078431	.2402953	.0840545	.4846444	.3920478	1.136348	.7102096
38211	"38211"	1970	1	11.9577	106	15019.61	341.45028	5879.057	1904	3.0877401	17.962264	.2012568	.0825591	.3751451	.1344266	.7715352	.2083916
38211	"38211"	1971	1	13.1202	84	22004.24	176.62495	9938.873	1910	5.2035983	22.738095	.2066786	.1179582	.3751451	.1344266	.7715352	.2083916
38211	"38211"	1972	1	13.273	74	9636.104	178.01363	5100.58	1327	3.8436927	17.932432	.1224076	.0531445	.3751451	.1344266	.7715352	.2083916
38212	"38212"	1970	1	12.9204	6	139.3146	0	69.65729	48	1.4511935	8	.0050737	.0009782	.4658501	.0397703	1.07645	.09589
38212	"38212"	1971	1	13.6483	0	0	0	0	0	0	0	0	0	.4658501	.0397703	1.07645	.09589
38212	"38212"	1972	1	13.8636	0	0	0	0	0	0	0	0	0	.4658501	.0397703	1.07645	.09589
38219	"38219"	1970	1	11.9577	0	0	0	0	0	0	0	0	0	.3751451	.1344266	.7715352	.2083916
38219	"38219"	1971	1	13.1202	0	0	0	0	0	0	0	0	0	.3751451	.1344266	.7715352	.2083916
38219	"38219"	1972	1	13.273	0	0	0	0	0	0	0	0	0	.3751451	.1344266	.7715352	.2083916
38220	"38220"	1970	1	12.7299	178	28130.62	535.66971	12128.92	4745	2.5561485	26.657303	.5015565	.1703254	.4398932	.0000505	.9535761	.0033102
38220	"38220"	1971	1	13.2919	186	41130.31	1565.2625	14061.2	3626	3.8778807	19.494624	.3923648	.1668835	.4398932	.0000505	.9535761	.0033102
38220	"38220"	1972	1	13.9107	197	49896.84	2658.5315	14844.69	4467	3.3231896	22.675127	.4120533	.1546713	.4398932	.0000505	.9535761	.0033102
38231	"38231"	1970	1	13.22605	144	17110.17	438.56	7424.742	3160	2.3496018	21.944444	.3340186	.104265	.4428052	.0264239	.8562969	.0436087
38231	"38231"	1971	1	13.73285	144	15473.85	609.05156	5774.475	2868	2.0134153	19.916667	.3103426	.0685336	.4428052	.0264239	.8562969	.0436087
38231	"38231"	1972	1	14.0266	146	17359.87	227.62399	8027.605	2990	2.6848176	20.479452	.2758091	.0836421	.4428052	.0264239	.8562969	.0436087
38233	"38233"	1970	1	16.5579	0	0	0	0	0	0	0	0	0	.461794	.0242086	.9145797	.040679
38233	"38233"	1971	1	17.069	0	0	0	0	0	0	0	0	0	.461794	.0242086	.9145797	.040679
38233	"38233"	1972	1	17.5582	0	0	0	0	0	0	0	0	0	.461794	.0242086	.9145797	.040679
38234	"38234"	1970	1	17.79515	0	0	0	0	0	0	0	0	0	.3555498	.0542944	.7675204	.1574187
38234	"38234"	1971	1	18.23465	0	0	0	0	0	0	0	0	0	.3555498	.0542944	.7675204	.1574187
38234	"38234"	1972	1	18.81425	0	0	0	0	0	0	0	0	0	.3555498	.0542944	.7675204	.1574187
38235	"38235"	1970	1	16.5579	13	301.9707	0	132.8671	125	1.0629368	9.6153846	.0132128	.0018658	.461794	.0242086	.9145797	.040679
38235	"38235"	1971	1	17.069	24	1423.633	21.316805	621.0088	281	2.2099959	11.708333	.0304066	.0073704	.461794	.0242086	.9145797	.040679
38235	"38235"	1972	1	17.5582	16	1144.764	0	512.581	230	2.228613	14.375	.0212161	.0053407	.461794	.0242086	.9145797	.040679
38236	"38236"	1970	1	16.5579	4	1908.455	231.81028	718.6902	208	3.4552413	52	.021986	.0100925	.461794	.0242086	.9145797	.040679
38236	"38236"	1971	1	17.069	14	4054.133	173.5797	2308.278	622	3.7110581	44.428571	.0673058	.0273955	.461794	.0242086	.9145797	.040679
38236	"38236"	1972	1	17.5582	22	8058.912	99.220714	3115.353	1010	3.0845083	45.909091	.0931663	.0324598	.461794	.0242086	.9145797	.040679
38237	"38237"	1970	1	17.79515	0	0	0	0	0	0	0	0	0	.3555498	.0542944	.7675204	.1574187
38237	"38237"	1971	1	18.23465	0	0	0	0	0	0	0	0	0	.3555498	.0542944	.7675204	.1574187
38237	"38237"	1972	1	18.81425	0	0	0	0	0	0	0	0	0	.3555498	.0542944	.7675204	.1574187
38241	"38241"	1970	1	11.1204	41	13003.13	281.93143	7220.963	1329	5.4333807	32.414634	.1404781	.1014033	.466636	.003509	.9135281	.0661957
38241	"38241"	1971	1	11.9435	31	5743.71	18.271547	2335.999	567	4.1199272	18.290323	.0613543	.0277245	.466636	.003509	.9135281	.0661957
38241	"38241"	1972	1	12.5539	42	8825.943	105.05723	4134.174	911	4.5380609	21.690476	.0840342	.0430752	.466636	.003509	.9135281	.0661957
38242	"38242"	1970	1	16.5579	131	15497.13	426.02971	6341.384	3690	1.7185323	28.167939	.3900408	.0890515	.3649505	.0016951	.7630528	.0152129
38242	"38242"	1971	1	17.069	116	11676.14	292.34475	5014.939	2726	1.8396696	23.5	.2949769	.0595191	.3649505	.0016951	.7630528	.0152129
38242	"38242"	1972	1	17.5582	141	27502.82	785.01095	10929.37	4231	2.5831637	30.007092	.3902838	.1138764	.3649505	.0016951	.7630528	.0152129
38243	"38243"	1970	1	16.5579	67	5876.349	119.03771	2023.203	1218	1.6610866	18.179104	.1287452	.0284117	.3555498	.0542944	.7675204	.1574187
38243	"38243"	1971	1	17.069	48	4716.152	27.40732	1904.037	790	2.4101728	16.458333	.0854849	.0225978	.3555498	.0542944	.7675204	.1574187
38243	"38243"	1972	1	17.5582	68	7489.378	201.35969	2796.414	1270	2.2019008	18.676471	.1171497	.0291367	.3555498	.0542944	.7675204	.1574187
38244	"38244"	1970	1	19.0324	25	1975.578	12.530286	541.1824	482	1.1227851	19.28	.0509484	.0075998	.3555498	.0542944	.7675204	.1574187
38244	"38244"	1971	1	19.4003	24	3510.255	1154.1527	1319.567	541	2.4391262	22.541667	.0585409	.0156611	.3555498	.0542944	.7675204	.1574187
38244	"38244"	1972	1	20.0703	24	7344.186	449.41147	2511.173	650	3.8633436	27.083333	.0599585	.0261647	.3555498	.0542944	.7675204	.1574187
38245	"38245"	1970	1	19.0324	60	4513.356	122.17028	1875.749	1015	1.8480283	16.916667	.1072876	.026341	.3555498	.0542944	.7675204	.1574187
38245	"38245"	1971	1	19.4003	47	3479.328	3.0452578	2036.051	731	2.7852956	15.553191	.0791006	.0241646	.3555498	.0542944	.7675204	.1574187
38245	"38245"	1972	1	20.0703	53	3607.32	122.56676	1704.01	668	2.5509139	12.603774	.0616189	.0177546	.3555498	.0542944	.7675204	.1574187
38251	"38251"	1970	1	70.9741	4	100.0365	6.2651428	81.71995	87	.93930981	21.75	.0091961	.0011476	.5117227	.0047131	1.012795	.0194263
38251	"38251"	1971	1	71.4404	4	547.3094	57.859898	265.956	396	.67160596	99	.0428507	.0031565	.5117227	.0047131	1.012795	.0194263
38251	"38251"	1972	1	79.1667	12	2861.051	1520.4115	1453.894	2245	.64761429	187.08333	.2070875	.0151486	.5117227	.0047131	1.012795	.0194263
38253	"38253"	1970	1	70.9741	0	0	0	0	0	0	0	0	0	.5117227	.0047131	1.012795	.0194263
38253	"38253"	1971	1	71.4404	0	0	0	0	0	0	0	0	0	.5117227	.0047131	1.012795	.0194263
38253	"38253"	1972	1	79.1667	0	0	0	0	0	0	0	0	0	.5117227	.0047131	1.012795	.0194263
38256	"38256"	1970	1	110.1403	0	0	0	0	0	0	0	0	0	.0944956	.5834007	.33244	1.058818
38256	"38256"	1971	1	105.955	0	0	0	0	0	0	0	0	0	.0944956	.5834007	.33244	1.058818
38256	"38256"	1972	1	103.4676	0	0	0	0	0	0	0	0	0	.0944956	.5834007	.33244	1.058818
3.826e+08	"38260FX"	1970	1	90.8981	5	74.80904	0	29.70359	34	.87363502	6.8	.0035939	.0004171	.3170666	.0066206	.7085996	.0140062
3.826e+08	"38260FX"	1971	1	90.9639	3	198.98	182.71547	62.66222	123	.50944896	41	.0133097	.0007437	.3170666	.0066206	.7085996	.0140062
3.826e+08	"38260FX"	1972	1	93.0575	0	0	0	0	0	0	0	0	0	.3170666	.0066206	.7085996	.0140062
38291	"38291"	1970	1	9.8942	82	22791.13	532.53714	9025.489	2030	4.4460539	24.756098	.2145753	.1267442	.363097	.076449	.801763	.1420224
38291	"38291"	1971	1	10.3967	83	19583.14	380.65723	8570.027	1746	4.9083775	21.036145	.1889324	.1017122	.363097	.076449	.801763	.1420224
38291	"38291"	1972	1	10.495	78	25373.99	391.04634	11386.37	1975	5.765253	25.320513	.1821816	.1186381	.363097	.076449	.801763	.1420224
38295	"38295"	1970	1	16.5579	28	7235.217	90.84457	3979.973	1407	2.8286947	50.25	.1487229	.0558904	.255542	.0027088	.6292223	.0065834
38295	"38295"	1971	1	17.069	28	4095.143	149.21763	1652.118	812	2.0346279	29	.0878655	.0196079	.255542	.0027088	.6292223	.0065834
38295	"38295"	1972	1	17.5582	23	5809.251	227.62399	2175.622	885	2.4583294	38.478261	.0816358	.0226685	.255542	.0027088	.6292223	.0065834
38296	"38296"	1970	1	17.79515	0	0	0	0	0	0	0	0	0	.3555498	.0542944	.7675204	.1574187
38296	"38296"	1971	1	18.23465	0	0	0	0	0	0	0	0	0	.3555498	.0542944	.7675204	.1574187
38296	"38296"	1972	1	18.81425	0	0	0	0	0	0	0	0	0	.3555498	.0542944	.7675204	.1574187
38297	"38297"	1970	1	15.2613	143	23779.1	1052.544	13268.86	4861	2.7296557	33.993007	.5138179	.1863334	.355529	.3279525	.687317	.5046377
38297	"38297"	1971	1	15.7691	103	20990.42	395.88351	9797.642	3032	3.2314123	29.436893	.3280888	.116282	.355529	.3279525	.687317	.5046377
38297	"38297"	1972	1	15.7715	86	31994.42	1216.9129	15921.12	3371	4.7229676	39.197674	.3109541	.165887	.355529	.3279525	.687317	.5046377
38298	"38298"	1970	1	15.2613	3	301.416	119.03771	229.3383	161	1.4244612	53.666667	.017018	.0032206	.355529	.3279525	.687317	.5046377
38298	"38298"	1971	1	15.7691	2	386.8325	94.402992	285.3682	203	1.4057548	101.5	.0219664	.0033869	.355529	.3279525	.687317	.5046377
38298	"38298"	1972	1	15.7715	4	1350.537	134.23979	748.185	240	3.1174376	60	.0221385	.0077956	.355529	.3279525	.687317	.5046377
38311	"38311"	1970	1	11.4147	44	4546.769	28.193143	1690.802	842	2.0080787	19.136364	.0890012	.0237438	.4519448	.2053499	.8711636	.2804428
38311	"38311"	1971	1	12.8415	32	4096.095	94.402992	2079.196	523	3.9755188	16.34375	.0565932	.0246767	.4519448	.2053499	.8711636	.2804428
38311	"38311"	1972	1	14.8391	25	17049.55	280.15261	7406.11	1299	5.7013931	51.96	.1198248	.0771665	.4519448	.2053499	.8711636	.2804428
38312	"38312"	1970	1	20.6438	45	27388.37	1879.5428	10773.21	3101	3.4741083	68.911111	.3277822	.1512872	.4458508	.0344999	.9580751	.0663355
38312	"38312"	1971	1	20.9478	24	23725.64	940.98466	12134.93	2508	4.8384873	104.5	.2713875	.1440218	.4458508	.0344999	.9580751	.0663355
38312	"38312"	1972	1	23.6343	35	18282.75	1260.6867	6537.109	2243	2.914449	64.085714	.206903	.0681121	.4458508	.0344999	.9580751	.0663355
38313	"38313"	1970	1	114.2958	19	481.2075	34.458285	143.4873	415	.34575262	21.842105	.0438664	.002015	.4272217	.1185492	.9136028	.1962682
38313	"38313"	1971	1	116.3252	22	1124.434	313.66155	576.8311	2635	.21891125	119.77273	.28513	.006846	.4272217	.1185492	.9136028	.1962682
38313	"38313"	1972	1	118.4917	31	1083.62	747.07361	519.0237	1206	.43036791	38.903226	.1112461	.0054079	.4272217	.1185492	.9136028	.1962682
38314	"38314"	1970	1	114.2958	25	2647.516	2033.0388	1069.156	2790	.38320991	111.6	.2949089	.0150141	.4979553	.0120946	.977128	.0185193
38314	"38314"	1971	1	116.3252	26	677.4112	12.181031	274.2312	587	.46717411	22.576923	.0635185	.0032547	.4979553	.0120946	.977128	.0185193
38314	"38314"	1972	1	118.4917	38	2509.88	408.55588	1346.086	3577	.37631698	94.131579	.3299563	.0140253	.4979553	.0120946	.977128	.0185193
38321	"38321"	1970	1	166.2169	78	11710	4955.7279	5254.578	12509	.42006383	160.37179	1.322228	.0737896	.2478421	.2931779	.5539535	.5324571
38321	"38321"	1971	1	164.1555	75	14201.17	9824.0017	5582.512	13384	.41710338	178.45333	1.448265	.0662553	.2478421	.2931779	.5539535	.5324571
38321	"38321"	1972	1	154.8835	102	27639.48	17065.963	10950.17	25129	.43575812	246.36275	2.317996	.1140931	.2478421	.2931779	.5539535	.5324571
38322	"38322"	1970	1	166.2169	53	2743.973	2452.8034	912.3487	5153	.17705196	97.226415	.5446829	.012812	.2769423	.0084797	.7243921	.0288187
38322	"38322"	1971	1	164.1555	55	4460.614	4485.6648	2430.544	8127	.29907026	147.76364	.8794122	.0288466	.2769423	.0084797	.7243921	.0288187
38322	"38322"	1972	1	154.8835	45	11614.94	5754.8014	5048.298	18710	.26981817	415.77778	1.725883	.0525998	.2769423	.0084797	.7243921	.0288187
38324	"38324"	1970	1	90.8981	0	0	0	0	0	0	0	0	0	.3170666	.0066206	.7085996	.0140062
38324	"38324"	1971	1	90.9639	0	0	0	0	0	0	0	0	0	.3170666	.0066206	.7085996	.0140062
38324	"38324"	1972	1	93.0575	0	0	0	0	0	0	0	0	0	.3170666	.0066206	.7085996	.0140062
38325	"38325"	1970	1	13.422	11	1519.893	31.325714	655.64	211	3.1072986	19.181818	.0223031	.0092071	.367561	.1409066	.6607414	.2316052
38325	"38325"	1971	1	13.8789	13	2773.995	210.12279	1181.65	370	3.1936483	28.461538	.0400372	.0140243	.367561	.1409066	.6607414	.2316052
38325	"38325"	1972	1	14.6047	13	3341.39	0	1424.199	255	5.5850943	19.615385	.0235222	.0148392	.367561	.1409066	.6607414	.2316052
38331	"38331"	1970	1	90.8981	0	0	0	0	0	0	0	0	0	.3170666	.0066206	.7085996	.0140062
38331	"38331"	1971	1	90.9639	0	0	0	0	0	0	0	0	0	.3170666	.0066206	.7085996	.0140062
38331	"38331"	1972	1	93.0575	0	0	0	0	0	0	0	0	0	.3170666	.0066206	.7085996	.0140062
38332	"38332"	1970	1	90.8981	48	9683.371	1397.1268	3439.016	5192	.6623682	108.16667	.5488053	.0482938	.3170666	.0066206	.7085996	.0140062
38332	"38332"	1971	1	90.9639	46	6100.222	657.77569	2649.403	4278	.61930873	93	.4629169	.0314441	.3170666	.0066206	.7085996	.0140062
38332	"38332"	1972	1	93.0575	45	4661.634	426.06542	2154.582	2614	.82424705	58.088889	.2411254	.0224492	.3170666	.0066206	.7085996	.0140062
38333	"38333"	1970	1	90.8981	0	0	0	0	0	0	0	0	0	.3170666	.0066206	.7085996	.0140062
38333	"38333"	1971	1	90.9639	0	0	0	0	0	0	0	0	0	.3170666	.0066206	.7085996	.0140062
38333	"38333"	1972	1	93.0575	0	0	0	0	0	0	0	0	0	.3170666	.0066206	.7085996	.0140062
38340	"38340"	1970	1	166.2169	31	3222.295	1190.3771	1331.393	6132	.21712206	197.80645	.6481653	.0186966	.2478421	.2931779	.5539535	.5324571
38340	"38340"	1971	1	164.1555	24	717.6123	1065.8402	290.5781	2257	.1287453	94.041667	.2442271	.0034487	.2478421	.2931779	.5539535	.5324571
38340	"38340"	1972	1	154.8835	35	1820.078	2185.774	934.8962	5085	.18385373	145.28571	.46906	.009741	.2478421	.2931779	.5539535	.5324571
38391	"38391"	1970	1	6.9179	25	58876.25	213.01485	17967.88	1003	17.914138	40.12	.1060192	.2523214	.5536839	.35958	.8033631	.4967481
38391	"38391"	1971	1	6.9854	25	86623.53	1361.2302	35373.78	1121	31.555556	44.84	.121302	.419829	.5536839	.35958	.8033631	.4967481
38391	"38391"	1972	1	7.3232	44	208651.9	2395.8884	42604.32	2868	14.855064	65.181818	.2645554	.4439075	.5536839	.35958	.8033631	.4967481
38392	"38392"	1970	1	15.5526	68	11213.56	216.14743	5330.299	2860	1.8637407	42.058824	.302308	.0748529	.2479149	.0364291	.5242869	.0721901
38392	"38392"	1971	1	16.1633	68	16017.77	356.29516	8816.269	3235	2.7252764	47.573529	.3500552	.1046347	.2479149	.0364291	.5242869	.0721901
38392	"38392"	1972	1	17.4728	89	36365.09	1076.8366	16053.52	5922	2.7108281	66.539326	.5462682	.1672666	.2479149	.0364291	.5242869	.0721901
38393	"38393"	1970	1	12.9352	31	13212.01	278.79885	4986.394	1333	3.7407305	43	.1409009	.0700235	.367561	.1409066	.6607414	.2316052
38393	"38393"	1971	1	13.4405	23	10460.92	197.94176	4389.718	788	5.5707076	34.26087	.0852685	.0520988	.367561	.1409066	.6607414	.2316052
38393	"38393"	1972	1	13.9007	25	15423.68	385.20983	6237.096	1158	5.3860934	46.32	.1068184	.0649862	.367561	.1409066	.6607414	.2316052
38394	"38394"	1970	1	12.9352	12	12446.66	169.15886	5481.168	2765	1.9823392	230.41667	.2922663	.0769716	.367561	.1409066	.6607414	.2316052
38394	"38394"	1971	1	13.4405	10	19225.47	441.56238	7358.357	3846	1.9132494	384.6	.4161707	.0873317	.367561	.1409066	.6607414	.2316052
38394	"38394"	1972	1	13.9007	14	24653.44	461.0845	10172.15	2893	3.5161251	206.64286	.2668615	.1059867	.367561	.1409066	.6607414	.2316052
38395	"38395"	1970	1	17.93625	79	11992.47	444.82514	5831.765	2752	2.1191007	34.835443	.2908922	.081895	.3553681	.094585	.6919378	.1656776
38395	"38395"	1971	1	18.36405	69	6436.489	1011.0256	3054.882	1734	1.7617542	25.130435	.1876339	.0362565	.3553681	.094585	.6919378	.1656776
38395	"38395"	1972	1	18.65885	75	11887.12	338.51773	5375.465	2695	1.9946068	35.933333	.2485972	.0560086	.3553681	.094585	.6919378	.1656776
38411	"38411"	1970	1	26.5212	111	3970.409	90.84457	2247.259	1575	1.426831	14.189189	.1664808	.0315581	.3642403	0	.8522045	.053527
38411	"38411"	1971	1	28.4409	131	4025.892	51.769383	2383.891	1668	1.4291911	12.732824	.1804921	.0282929	.3642403	0	.8522045	.053527
38411	"38411"	1972	1	32.948	121	3314.313	110.89374	1751.244	1479	1.1840732	12.22314	.1364287	.0182467	.3642403	0	.8522045	.053527
38412	"38412"	1970	1	26.5212	49	15689.34	520.00685	7612.778	3589	2.1211417	73.244898	.3793648	.1069056	.3642403	0	.8522045	.053527
38412	"38412"	1971	1	28.4409	43	20540.84	8544.9934	7935.754	3873	2.0489941	90.069767	.4190924	.0941845	.3642403	0	.8522045	.053527
38412	"38412"	1972	1	32.948	68	32366.15	2565.1473	16805.27	9104	1.8459213	133.88235	.8397881	.1750992	.3642403	0	.8522045	.053527
