id	code	year	hci	product_value_share_hci	product_share_hci	ppi	est	grossoutput	inv_tot	valueadded	workers	y_n	avg_size	lab_sh	y_sh	hci_share_use_tot_0	hci_share_make_tot_0	lf_hci_link_use_0	lf_hci_link_make_0
3901	"3901"	1967	0	.0185148	.25	12.5534	17	2230.471	3	621.3456	181	3.4328487	10.647059	.023769	.0160503	.507591	.0027691	.6189076	.005757
3901	"3901"	1968	0	.0185148	.25	13.0687	20	4001.928	0	1377.337	207	6.6538005	10.35	.0239351	.028312	.507591	.0027691	.6189076	.005757
3901	"3901"	1969	0	.0185148	.25	13.4894	8	1838.481	2	704.2567	236	2.9841385	29.5	.0250204	.0120883	.507591	.0027691	.6189076	.005757
3901	"3901"	1970	0	.0185148	.25	14.4047	13	1089.922	8	381.8198	178	2.1450551	13.692308	.0181762	.0056843	.507591	.0027691	.6189076	.005757
3901	"3901"	1971	0	.0185148	.25	15.0331	24	3512.25	1	1556.565	215	7.239838	8.9583333	.0223938	.0193624	.507591	.0027691	.6189076	.005757
3901	"3901"	1972	0	.0185148	.25	16.6388	23	3137.246	12	1502.512	433	3.4700052	18.826087	.0387585	.0164534	.507591	.0027691	.6189076	.005757
39020	"39020"	1967	0	0	0	12.5534	22	4604.33	73	1943.697	1212	1.60371	55.090909	.1591602	.0502087	.160669	0	.3970137	.0013967
39020	"39020"	1968	0	0	0	13.0687	24	7690.13	121	3565.772	1853	1.9243236	77.208333	.2142595	.0732966	.160669	0	.3970137	.0013967
39020	"39020"	1969	0	0	0	13.4894	35	13566.21	135	6812.757	2780	2.4506319	79.428571	.2947319	.1169388	.160669	0	.3970137	.0013967
39020	"39020"	1970	0	0	0	14.4047	38	17188.83	353	9712.108	2735	3.5510449	71.973684	.2792805	.1445887	.160669	0	.3970137	.0013967
39020	"39020"	1971	0	0	0	15.0331	34	15066.75	135	9911.462	3054	3.2454034	89.823529	.3180955	.1232904	.160669	0	.3970137	.0013967
39020	"39020"	1972	0	0	0	16.6388	30	15578.05	124	8979.013	2677	3.3541326	89.233333	.2396223	.0983257	.160669	0	.3970137	.0013967
3903	"3903"	1967	0	.0022495	.1904762		62		30		1651		26.629032	.2168098		.0995988	0	.2805077	.0012534
3903	"3903"	1968	0	.0022495	.1904762		62		22		1493		24.080645	.1726333		.0995988	0	.2805077	.0012534
3903	"3903"	1969	0	.0022495	.1904762		105		213		2410		22.952381	.255505		.0995988	0	.2805077	.0012534
3903	"3903"	1970	0	.0022495	.1904762	8.4272	63	23091.89	116	7546.99	1635	4.6158963	25.952381	.1669556	.1123556	.0995988	0	.2805077	.0012534
3903	"3903"	1971	0	.0022495	.1904762	8.5955	59	11517.65	72	5467.977	1521	3.5949885	25.779661	.1584228	.0680171	.0995988	0	.2805077	.0012534
3903	"3903"	1972	0	.0022495	.1904762	12.1354	86	18054.62	84	7655.29	3120	2.4536185	36.27907	.2792759	.0838301	.0995988	0	.2805077	.0012534
3904	"3904"	1967	0	.0089887	.0909091	16.5919	479	48053.57	471	14959.11	23246	.64351315	48.530271	3.052671	.3864171	.366475	.0370999	.7309424	.0969957
3904	"3904"	1968	0	.0089887	.0909091	16.6503	479	77001.62	467	30509.96	29592	1.0310206	61.778706	3.421677	.6271508	.366475	.0370999	.7309424	.0969957
3904	"3904"	1969	0	.0089887	.0909091	17.9483	583	107096.5	1551	50188.6	43454	1.1549823	74.535163	4.606936	.861471	.366475	.0370999	.7309424	.0969957
3904	"3904"	1970	0	.0089887	.0909091	18.9105	461	145363.7	3015	72393.65	43679	1.6574016	94.748373	4.460217	1.077758	.366475	.0370999	.7309424	.0969957
3904	"3904"	1971	0	.0089887	.0909091	19.7125	439	139769.2	1474	70929.61	37730	1.8799262	85.94533	3.929844	.8823057	.366475	.0370999	.7309424	.0969957
3904	"3904"	1972	0	.0089887	.0909091	21.5074	553	175600	1402	79196	60062	1.3185707	108.61121	5.376239	.867245	.366475	.0370999	.7309424	.0969957
